address,chanquannianxian,chanquanxingzhi,chaoxiang,chengshi,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniandai,link,louceng,lvhualv,quxian,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu
凯悦中心浮山所-燕儿岛路8号,70年产权;,商品房,南,,36549元/平米,无,,2室1厅2卫,信息缺失,117.65平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212959155_11247650x2411173023_165314985.htm,高层,25%,,9.99,凯悦 套一精装 海景房 品质物业 奥帆基地北侧 近五四,6.5元/平米·月,住宅                    ,凯悦中心,精装修
云南路小区火车站-云南路周边散盘,信息缺失,商品房,南北,,25714元/平米,无,,2室1厅1卫,信息缺失,70平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210937656_11695963x2411511823_165967385.htm,低层,25%,,3,云南路小区 西镇 套二厅 71平方 180万 价低,暂无资料,住宅                    ,云南路小区,中装修
天泰新村三期二轻新村-宁夏路110号,信息缺失,商品房,南北,,29231元/平米,无,,2室1厅1卫,平层,91平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209555283_11248096x2411665297_163491870.htm,低层,35%,,信息缺失,市南 CBD商圈 天泰新村一楼带院 南北通透 精装修急售,0.5元/平米·月,住宅                    ,天泰新村三期,精装修
星海苑二期浮山所-江西路35号,信息缺失,个人产权,南北,,36205元/平米,无,,2室2厅1卫,平层,93.91平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212531777_11267597x2411284743_163581941.htm,高层,31%,,4.3,徐州路星海苑 高层电梯精装套二 70年产权住宅,0.9元/平米·月,住宅                    ,星海苑二期,精装修
绿岛花园辛家庄-香港中路63号,信息缺失,商品房,南北,,25037元/平米,无,,3室2厅2卫,平层,135平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207198511_11477321x2411657149_164311838.htm,中层,35%,,1.35,以诚相待 李义龙 力荐远洋广场旁口 多层套三,1.2元/平米·月,住宅                    ,绿岛花园,简装修
国际城名苑广电大厦-丰田路8号,70年产权;,商品房,南,,28250元/平米,无,,3室2厅2卫,平层,120平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212547851_11252962x2411158067_164169583.htm,低层,35.3%,,1.99,(中介费百一)国际城名苑 精装 套三厅 好房子 急售,1.2元/平米·月,住宅                    ,国际城名苑,简装修
云南路小区火车站-云南路周边散盘,信息缺失,个人产权,南北,,28950元/平米,无,,3室1厅1卫,信息缺失,108.81平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207874798_11475386x2411511823_165183038.htm,高层,25%,,3,团岛火车站 云南路小区108平三室一厅高楼层精装修海景房,暂无资料,住宅                    ,云南路小区,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,个人产权,暂无,,25296元/平米,无,,3室1厅1卫,平层,75.11平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212740978_11476378x2411665169_164640716.htm,高层,34%,,1.2,辛家庄二区 上杭路 上金门路学 满五惟一 顶加阁 好户型 单,0.4元/平米·月,住宅                    ,辛家庄二小区,精装修
柏丽澜庭奥帆中心-金湾路1号,信息缺失,商品房,南北,,54054元/平米,无,,2室2厅2卫,信息缺失,222平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208482924_11236865x2411229183_162608820.htm,高层,65%,,1.51,奥帆柏丽澜庭(楼层好视野佳)低于市场价100万,4.13元/平米·月,住宅                    ,柏丽澜庭,精装修
中海银海一号天山-银川西路7号,70年产权;,商品房,北,,25000元/平米,无,,1室1厅1卫,信息缺失,62平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212922882_12093616x2411267823_163583026.htm,低层,40.1%,,3.25,中海银海一号 精装套一 带家具家电 小 低总价,2.05元/平米·月,住宅                    ,中海银海一号,精装修
海牛新村天山-银川西路6号,信息缺失,商品房,南,,26049元/平米,无,,2室1厅1卫,信息缺失,105.57平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213005750_11640749x2411666515_160502656.htm,低层,46%,,1.2,海牛新村 2001年半封闭小区 低楼层 南北通透,0.4元/平米·月,住宅                    ,海牛新村,精装修
凯悦中心浮山所-燕儿岛路8号,70年产权;,商品房,南,,39954元/平米,无,,1室1厅1卫,信息缺失,113.13平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212885946_11486396x2411173023_165352790.htm,中层,25%,,9.99,凯悦 1室1厅 113平,6.5元/平米·月,住宅                    ,凯悦中心,精装修
建信花园广电大厦-延吉路154号,信息缺失,商品房,东西,,25235元/平米,无,,2室1厅1卫,信息缺失,74.5平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211087308_12212575x2411657437_163413420.htm,中层,37%,,1.5,田家花园 建信花园 钻石楼层 套二厅 满五年 临,1.5元/平米·月,住宅                    ,建信花园,精装修
银禧苑二轻新村-山东路42号,70年产权;,个人产权,南,,8467元/平米,有,,1室1厅1卫,平层,88.58平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212707655_12230211x2411591263_165800388.htm,高层,30%,,2,山东路 银禧苑 3月12号拍 不xian购 远低于市场价 买就赚,1.6元/平米·月,住宅                    ,银禧苑,精装修
银川美居天山-银川西路22号,70年产权;,商品房,南,,36333元/平米,无,,1室1厅1卫,平层,60平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210743280_11476158x2411210707_163622998.htm,低层,40%,,1.6,银川美居 一楼带院 精装套一 全明通透 地势高 采光棒,0.8元/平米·月,住宅                    ,银川美居,精装修
颐中高山天山-旌德路26号,70年产权;,个人产权,东南,,30097元/平米,无,,2室1厅1卫,复式,103平米,住宅                    ,http://esf.qd.fang.com/chushou/18_203755287_11477528x2411097380_165778659.htm,低层,40.2%,,1.29,颐中高山 精装复式套二 不临街不靠路,1.4元/平米·月,住宅                    ,颐中高山,精装修
都市118浮山所-南京路118号,70年产权;,个人产权,南,,28358元/平米,有,,1室1厅1卫,信息缺失,67平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209072164_11475871x2411273343_160550199.htm,高层,20%,,11,低于市价15万 视野棒 都市118 南向套一厅 宁夏路学房 楼下口,1.6元/平米·月,住宅                    ,都市118,中装修
鹏程花园辛家庄-燕儿岛路16号,信息缺失,商品房,南,,23732元/平米,无,,3室1厅1卫,信息缺失,134.84平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212927786_11496293x2411657151_166002034.htm,低层,15%,,3,鹏程花园 3室1厅 134平,1.4元/平米·月,住宅                    ,鹏程花园,精装修
都市118浮山所-南京路118号,70年产权;,个人产权,南,,29077元/平米,有,,1室1厅1卫,信息缺失,65平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209072006_11966050x2411273343_160550199.htm,低层,20%,,11,宁夏路 都市118 温馨套一厅 楼下口 24封闭,1.6元/平米·月,住宅                    ,都市118,精装修
国际城名苑广电大厦-丰田路8号,70年产权;,商品房,南北,,52471元/平米,无,,3室1厅1卫,信息缺失,104.82平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212949711_12149283x2411158067_162529617.htm,高层,35.3%,,1.99,国际城名苑 3室1厅 104平,1.2元/平米·月,住宅                    ,国际城名苑,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,商品房,南,,34394元/平米,无,,1室1厅1卫,信息缺失,34.89平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212880194_12286154x2411665169_165332649.htm,高层,34%,,1.2,辛家庄 户型方正 出售 采光好,0.4元/平米·月,住宅                    ,辛家庄二小区,精装修
银都花园青岛大学-青岛市市南区彰化路1号,信息缺失,商品房,东,,74173元/平米,无,,2室1厅1卫,信息缺失,283.12平米,别墅                    ,http://esf.qd.fang.com/chushou/18_212915978_11489770x2411592427_162499849.htm,中层,62.3%,,0.87,双拼别墅 看海看花园 毛坯现房 银都花园,1.2元/平米·月,别墅                    ,银都花园,毛坯
田家花园广电大厦-高田路66号,信息缺失,商品房,南北,,31724元/平米,无,,2室1厅1卫,平层,71.24平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211783985_11478842x2411596263_165178490.htm,高层,35.3%,,1.99,田家花园大润发满五年双南东厅精装修换房诚售,0.60元/平米·月,住宅                    ,田家花园,中装修
金光都市名家青岛大学-海口路12号,70年产权;,商品房,南北,,44846元/平米,无,,4室2厅2卫,信息缺失,165.01平米,住宅                    ,http://esf.qd.fang.com/chushou/18_204542034_12230070x2411092565_165872210.htm,中层,35%,,2.39,金光都市名家 海景房 通透户型 送车位,2.4元/平米·月,住宅                    ,金光都市名家,精装修
东海路9号东海路-东海西路15号乙,70,商品房,东南,,34956元/平米,无,,2室2厅2卫,平层,161.63平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212792810_11486007x2411132903_165314742.htm,低层,25%,,8.95,五四广场 香港中路 东海路9号 住宅 海景房,9元/平米·月,住宅                    ,东海路9号,简装修
海牛花园天山-银川西路5号,70年产权;,个人产权,南北,,28421元/平米,无,,2室2厅1卫,平层,95平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212398730_12359332x2411658645_164127408.htm,高层,30%,,1.5,市南区 精装套二 海牛花园 南北卧南客厅 通透 不临路,0.7元/平米·月,住宅                    ,海牛花园,精装修
天山小区天山-市南区宁国路33号,信息缺失,商品房,南北,,33846元/平米,无,,2室1厅1卫,信息缺失,65平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211105965_11480156x2411596383_165954142.htm,低层,41%,,1.1,天山小区 低楼层 南北通透 采光充足,0.27元/平米·月,住宅                    ,天山小区,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,商品房,南北,,30693元/平米,无,,2室1厅1卫,平层,60.6平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213069648_11492336x2411665169_163853600.htm,高层,34%,,1.2,奇缺辛家庄区顶加阁 满五年省税送50平阁楼面积,0.4元/平米·月,住宅                    ,辛家庄二小区,精装修
丰华园广电大厦-奉化路2号,70年产权;,个人产权,南北,,30699元/平米,有,,3室2厅2卫,平层,143平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212677575_12398032x2411111286_165176621.htm,中层,36.2%,,1.72,"丰华园,周边小区有旭日花园,海信金色慧谷,天泰桃源,海延雅居",0.8元/平米·月,住宅                    ,丰华园,精装修
丰华园广电大厦-奉化路2号,70年产权;,商品房,南,,33263元/平米,无,,2室2厅1卫,平层,99.21平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211316604_12098419x2411111286_165291308.htm,高层,36.2%,,1.72,宁夏路大润发 广电大厦丰华园 南北通透 小高层带电梯 满五年,0.8元/平米·月,住宅                    ,丰华园,简装修
福林小区大尧-大尧二路17号,信息缺失,商品房,南北,,35168元/平米,无,,2室1厅1卫,信息缺失,56.87平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212924175_11637408x2411632347_163583026.htm,低层,40%,,2,福林小区 一楼带院 正规小套二户型 南北通透,0.4元/平米·月,住宅                    ,福林小区,简装修
珠海路24号奥帆中心-珠海路24号,信息缺失,成本价房改房,南北,,34588元/平米,无,,2室1厅1卫,平层,62.16平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212589821_11484654x2411794109_164190397.htm,高层,35%,,2.5,珠海路南北通透套二厅 精装修 基隆路低总价 楼层好 看房方便,暂无资料,住宅                    ,珠海路24号,精装修
逍遥花园大尧-江西路106号,70年产权;,商品房,南,,30079元/平米,无,,1室1厅1卫,信息缺失,43.22平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212931456_12434585x2411656283_166002034.htm,高层,36%,,1.6,逍遥花园 1室1厅 43平,1.2元/平米·月,住宅                    ,逍遥花园,精装修
颐中高山天山-旌德路26号,70年产权;,个人产权,南北,,32000元/平米,有,,3室2厅2卫,平层,165平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211730987_11483831x2411097380_165612047.htm,低层,40.2%,,1.29,高品质小区 送近百平 平台 直观小区花园 采光好 精装修,1.4元/平米·月,住宅                    ,颐中高山,精装修
香港花园大公馆辛家庄-漳州二路123号甲,70年产权;,商品房,南北,,30168元/平米,有,,3室2厅2卫,信息缺失,179平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209915694_11480370x2411071078_164783902.htm,中层,35%,,2.28,香港花园大公馆 新上把西头大套三 前排高层不挡光 精装修,1.5元/平米·月,住宅                    ,香港花园大公馆,精装修
国际城名苑广电大厦-丰田路8号,70年产权;,信息缺失,西,,26866元/平米,无,,1室1厅1卫,信息缺失,67平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212461269_11475948x2411158067_164154729.htm,中层,35.3%,,1.99,"国际城名苑 精装一居室,花园小区人车分流",1.2元/平米·月,住宅                    ,国际城名苑,精装修
福林小区大尧-大尧二路17号,信息缺失,成本价房改房,南北,,28884元/平米,无,,1室1厅1卫,平层,50.2平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213156462_12468174x2411632347_164190397.htm,高层,40%,,2,辛家庄逍遥三路 南北通透套一厅 全明户型 低总价 装修好,0.4元/平米·月,住宅                    ,福林小区,中装修
金海广场奥帆中心-澳门路136号,70年产权;,商品房,南北,,44532元/平米,无,,3室2厅2卫,信息缺失,139平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212835881_11476022x2411603145_160555390.htm,高层,46%,,1.9,金海广场 套三看海 40平大客厅 带电梯,1.2元/平米·月,住宅                    ,金海广场,精装修
